%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts
259, 772.03, 168.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
260, 768.12, 188.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
261, 771.65, 172.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
262, 766.75, 181.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
263, 770.20, 188.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
264, 770.98, 171.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
265, 763.27, 190.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
266, 763.89, 178.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
267, 759.00, 177.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
268, 758.04, 186.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
269, 759.33, 170.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
270, 752.69, 186.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
271, 753.90, 181.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
272, 743.87, 171.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
273, 738.32, 183.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
274, 738.35, 166.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
275, 731.13, 172.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
276, 733.41, 173.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
277, 730.79, 160.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
278, 727.12, 176.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
279, 726.23, 164.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
280, 721.56, 167.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
281, 720.91, 172.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
282, 720.22, 158.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
